pokemon_id,move_id,move_name,learn_method,learn_level
267,290,Secret Power,move_learner_tools,
267,148,Flash,move_learner_tools,
267,63,Hyper Beam,move_learner_tools,
267,416,Giga Impact,move_learner_tools,
267,141,Leech Life,move_learner_tools,
267,412,Energy Ball,move_learner_tools,
267,16,Gust,on_evolution,
267,314,Air Cutter,on_evolution,
268,106,Harden,level,1
268,40,Poison Sting,level,1
268,33,Tackle,level,6
268,106,Harden,level,7
268,81,String Shot,move_tutor,
268,173,Snore,move_tutor,
268,450,Bug Bite,prevo_moves,
268,81,String Shot,prevo_moves,
268,527,Electroweb,move_learner_tools,
268,450,Bug Bite,move_learner_tools,
268,334,Iron Defense,move_learner_tools,
268,106,Harden,on_evolution,
268,334,Iron Defense,on_evolution,
269,16,Gust,level,1
269,40,Poison Sting,level,1
269,33,Tackle,level,6
269,334,Iron Defense,level,6
269,93,Confusion,level,12
269,77,PoisonPowder,level,15
269,236,Moonlight,level,17
269,474,Venoshock,level,20
269,60,Psybeam,level,22
269,318,Silver Wind,level,25
269,141,Leech Life,level,25
269,113,Light Screen,level,27
269,18,Whirlwind,level,30
269,92,Toxic,level,32
269,326,Extrasensory,level,34
269,405,Bug Buzz,level,35
269,182,Protect,level,37
269,483,Quiver Dance,level,40
269,81,String Shot,move_tutor,
269,173,Snore,move_tutor,
269,239,Twister,move_tutor,
269,466,Ominous Wind,move_tutor,
269,324,Signal Beam,move_tutor,
269,106,Harden,prevo_moves,
269,450,Bug Bite,prevo_moves,
269,81,String Shot,prevo_moves,
269,104,Double Team,move_learner_tools,
269,218,Frustration,move_learner_tools,
269,405,Bug Buzz,move_learner_tools,
269,129,Swift,move_learner_tools,
269,263,Facade,move_learner_tools,
269,527,Electroweb,move_learner_tools,
269,113,Light Screen,move_learner_tools,
269,522,Struggle Bug,move_learner_tools,
269,247,Shadow Ball,move_learner_tools,
269,241,Sunny Day,move_learner_tools,
269,102,Mimic,move_learner_tools,
269,512,Acrobatics,move_learner_tools,
269,237,Hidden Power,move_learner_tools,
269,369,U-turn,move_learner_tools,
269,94,Psychic,move_learner_tools,
269,366,Tailwind,move_learner_tools,
269,363,Natural Gift,move_learner_tools,
269,496,Round,move_learner_tools,
269,355,Roost,move_learner_tools,
269,216,Return,move_learner_tools,
269,214,Sleep Talk,move_learner_tools,
269,213,Attract,move_learner_tools,
269,60,Psybeam,move_learner_tools,
269,63,Hyper Beam,move_learner_tools,
269,207,Swagger,move_learner_tools,
269,203,Endure,move_learner_tools,
269,202,Giga Drain,move_learner_tools,
269,474,Venoshock,move_learner_tools,
269,334,Iron Defense,move_learner_tools,
269,76,SolarBeam,move_learner_tools,
269,332,Aerial Ace,move_learner_tools,
269,188,Sludge Bomb,move_learner_tools,
269,182,Protect,move_learner_tools,
269,318,Silver Wind,move_learner_tools,
269,92,Toxic,move_learner_tools,
269,314,Air Cutter,move_learner_tools,
269,450,Bug Bite,move_learner_tools,
269,38,Double-Edge,move_learner_tools,
269,445,Captivate,move_learner_tools,
269,168,Thief,move_learner_tools,
269,164,Substitute,move_learner_tools,
269,432,Defog,move_learner_tools,
269,156,Rest,move_learner_tools,
269,18,Whirlwind,move_learner_tools,
269,290,Secret Power,move_learner_tools,
269,148,Flash,move_learner_tools,
269,416,Giga Impact,move_learner_tools,
269,141,Leech Life,move_learner_tools,
269,412,Energy Ball,move_learner_tools,
269,16,Gust,on_evolution,
269,93,Confusion,on_evolution,
270,45,Growl,level,1
270,310,Astonish,level,1
270,45,Growl,level,3
270,71,Absorb,level,3
270,55,Water Gun,level,6
270,54,Mist,level,9
270,145,Bubble,level,9
270,72,Mega Drain,level,12
270,363,Natural Gift,level,12
270,175,Flail,level,16
270,61,BubbleBeam,level,20
270,267,Nature Power,level,24
270,73,Leech Seed,level,24
270,202,Giga Drain,level,28
270,240,Rain Dance,level,33
270,428,Zen Headbutt,level,38
270,412,Energy Ball,level,43
270,321,Tickle,egg_moves,
270,298,Teeter Dance,egg_moves,
270,75,Razor Leaf,egg_moves,
270,173,Snore,move_tutor,
270,235,Synthesis,move_tutor,
270,104,Double Team,move_learner_tools,
270,267,Nature Power,move_learner_tools,
270,402,Seed Bomb,move_learner_tools,
270,263,Facade,move_learner_tools,
270,258,Snowscape,move_learner_tools,
270,76,SolarBeam,move_learner_tools,
270,253,Uproar,move_learner_tools,
270,250,Whirlpool,move_learner_tools,
270,241,Sunny Day,move_learner_tools,
270,240,Rain Dance,move_learner_tools,
270,102,Mimic,move_learner_tools,
270,34,Body Slam,move_learner_tools,
270,237,Hidden Power,move_learner_tools,
270,36,Take Down,move_learner_tools,
270,230,Sweet Scent,move_learner_tools,
270,503,Scald,move_learner_tools,
270,363,Natural Gift,move_learner_tools,
270,497,Echoed Voice,move_learner_tools,
270,496,Round,move_learner_tools,
270,218,Frustration,move_learner_tools,
270,216,Return,move_learner_tools,
270,352,Water Pulse,move_learner_tools,
270,214,Sleep Talk,move_learner_tools,
270,213,Attract,move_learner_tools,
270,72,Mega Drain,move_learner_tools,
270,345,Magical Leaf,move_learner_tools,
270,207,Swagger,move_learner_tools,
270,68,Counter,move_learner_tools,
270,203,Endure,move_learner_tools,
270,202,Giga Drain,move_learner_tools,
270,61,BubbleBeam,move_learner_tools,
270,196,Icy Wind,move_learner_tools,
270,58,Ice Beam,move_learner_tools,
270,331,Bullet Seed,move_learner_tools,
270,330,Muddy Water,move_learner_tools,
270,55,Water Gun,move_learner_tools,
270,182,Protect,move_learner_tools,
270,92,Toxic,move_learner_tools,
270,38,Double-Edge,move_learner_tools,
270,311,Weather Ball,move_learner_tools,
270,447,Grass Knot,move_learner_tools,
270,445,Captivate,move_learner_tools,
270,59,Blizzard,move_learner_tools,
270,168,Thief,move_learner_tools,
270,29,Headbutt,move_learner_tools,
270,164,Substitute,move_learner_tools,
270,57,Surf,move_learner_tools,
270,156,Rest,move_learner_tools,
270,428,Zen Headbutt,move_learner_tools,
270,290,Secret Power,move_learner_tools,
270,14,Swords Dance,move_learner_tools,
270,148,Flash,move_learner_tools,
270,412,Energy Ball,move_learner_tools,
271,45,Growl,level,1
271,55,Water Gun,level,1
271,71,Absorb,level,1
271,175,Flail,level,1
271,252,Fake Out,level,1
271,282,Knock Off,level,1
271,298,Teeter Dance,level,1
271,310,Astonish,level,1
271,45,Growl,level,3
271,71,Absorb,level,6
271,54,Mist,level,9
271,145,Bubble,level,9
271,72,Mega Drain,level,12
271,252,Fake Out,level,16
271,154,Fury Swipes,level,18
271,346,Water Sport,level,20
271,61,BubbleBeam,level,24
271,267,Nature Power,level,30
271,73,Leech Seed,level,30
271,253,Uproar,level,32
271,202,Giga Drain,level,36
271,282,Knock Off,level,36
271,240,Rain Dance,level,43
271,428,Zen Headbutt,level,50
271,412,Energy Ball,level,57
271,56,Hydro Pump,level,64
271,252,Fake Out,move_tutor,
271,173,Snore,move_tutor,
271,235,Synthesis,move_tutor,
271,363,Natural Gift,prevo_moves,
271,148,Flash,move_learner_tools,
271,282,Knock Off,move_learner_tools,
271,156,Rest,move_learner_tools,
271,7,Fire Punch,move_learner_tools,
271,8,Ice Punch,move_learner_tools,
271,168,Thief,move_learner_tools,
271,5,Mega Punch,move_learner_tools,
271,311,Weather Ball,move_learner_tools,
271,14,Swords Dance,move_learner_tools,
271,468,Hone Claws,move_learner_tools,
271,304,Hyper Voice,move_learner_tools,
271,182,Protect,move_learner_tools,
271,189,Mud-Slap,move_learner_tools,
271,291,Dive,move_learner_tools,
271,290,Secret Power,move_learner_tools,
271,447,Grass Knot,move_learner_tools,
271,445,Captivate,move_learner_tools,
271,118,Metronome,move_learner_tools,
271,280,Brick Break,move_learner_tools,
271,55,Water Gun,move_learner_tools,
271,267,Nature Power,move_learner_tools,
271,428,Zen Headbutt,move_learner_tools,
271,263,Facade,move_learner_tools,
271,258,Snowscape,move_learner_tools,
271,92,Toxic,move_learner_tools,
271,253,Uproar,move_learner_tools,
271,250,Whirlpool,move_learner_tools,
271,412,Energy Ball,move_learner_tools,
271,76,SolarBeam,move_learner_tools,
271,409,Drain Punch,move_learner_tools,
271,241,Sunny Day,move_learner_tools,
271,240,Rain Dance,move_learner_tools,
271,402,Seed Bomb,move_learner_tools,
271,237,Hidden Power,move_learner_tools,
271,72,Mega Drain,move_learner_tools,
271,249,Rock Smash,move_learner_tools,
271,70,Strength,move_learner_tools,
271,68,Counter,move_learner_tools,
271,230,Sweet Scent,move_learner_tools,
271,227,Encore,move_learner_tools,
271,61,BubbleBeam,move_learner_tools,
271,223,DynamicPunch,move_learner_tools,
271,102,Mimic,move_learner_tools,
271,58,Ice Beam,move_learner_tools,
271,104,Double Team,move_learner_tools,
271,56,Hydro Pump,move_learner_tools,
271,218,Frustration,move_learner_tools,
271,216,Return,move_learner_tools,
271,214,Sleep Talk,move_learner_tools,
271,213,Attract,move_learner_tools,
271,374,Fling,move_learner_tools,
271,57,Surf,move_learner_tools,
271,207,Swagger,move_learner_tools,
271,59,Blizzard,move_learner_tools,
271,203,Endure,move_learner_tools,
271,202,Giga Drain,move_learner_tools,
271,38,Double-Edge,move_learner_tools,
271,363,Natural Gift,move_learner_tools,
271,36,Take Down,move_learner_tools,
271,127,Waterfall,move_learner_tools,
271,196,Icy Wind,move_learner_tools,
271,29,Headbutt,move_learner_tools,
271,352,Water Pulse,move_learner_tools,
271,25,Mega Kick,move_learner_tools,
271,34,Body Slam,move_learner_tools,
271,345,Magical Leaf,move_learner_tools,
271,341,Mud Shot,move_learner_tools,
271,503,Scald,move_learner_tools,
271,9,ThunderPunch,move_learner_tools,
271,497,Echoed Voice,move_learner_tools,
271,496,Round,move_learner_tools,
271,331,Bullet Seed,move_learner_tools,
271,330,Muddy Water,move_learner_tools,
271,164,Substitute,move_learner_tools,
271,75,Razor Leaf,on_evolution,
271,321,Tickle,egg_moves,
272,45,Growl,level,1
272,54,Mist,level,1
272,55,Water Gun,level,1
272,56,Hydro Pump,level,1
272,61,BubbleBeam,level,1
272,71,Absorb,level,1
272,72,Mega Drain,level,1
272,154,Fury Swipes,level,1
272,175,Flail,level,1
272,202,Giga Drain,level,1
272,240,Rain Dance,level,1
272,252,Fake Out,level,1
272,267,Nature Power,level,1
272,282,Knock Off,level,1
272,298,Teeter Dance,level,1
272,310,Astonish,level,1
272,412,Energy Ball,level,1
272,428,Zen Headbutt,level,1
272,252,Fake Out,move_tutor,
272,173,Snore,move_tutor,
272,235,Synthesis,move_tutor,
272,363,Natural Gift,prevo_moves,
272,145,Bubble,prevo_moves,
272,73,Leech Seed,prevo_moves,
272,346,Water Sport,prevo_moves,
272,253,Uproar,prevo_moves,
272,129,Swift,move_learner_tools,
272,258,Snowscape,move_learner_tools,
272,352,Water Pulse,move_learner_tools,
272,5,Mega Punch,move_learner_tools,
272,168,Thief,move_learner_tools,
272,345,Magical Leaf,move_learner_tools,
272,164,Substitute,move_learner_tools,
272,341,Mud Shot,move_learner_tools,
272,156,Rest,move_learner_tools,
272,331,Bullet Seed,move_learner_tools,
272,330,Muddy Water,move_learner_tools,
272,148,Flash,move_learner_tools,
272,503,Scald,move_learner_tools,
272,34,Body Slam,move_learner_tools,
272,497,Echoed Voice,move_learner_tools,
272,496,Round,move_learner_tools,
272,133,Amnesia,move_learner_tools,
272,311,Weather Ball,move_learner_tools,
272,223,DynamicPunch,move_learner_tools,
272,127,Waterfall,move_learner_tools,
272,304,Hyper Voice,move_learner_tools,
272,230,Sweet Scent,move_learner_tools,
272,58,Ice Beam,move_learner_tools,
272,118,Metronome,move_learner_tools,
272,61,BubbleBeam,move_learner_tools,
272,237,Hidden Power,move_learner_tools,
272,291,Dive,move_learner_tools,
272,290,Secret Power,move_learner_tools,
272,468,Hone Claws,move_learner_tools,
272,70,Strength,move_learner_tools,
272,104,Double Team,move_learner_tools,
272,282,Knock Off,move_learner_tools,
272,102,Mimic,move_learner_tools,
272,280,Brick Break,move_learner_tools,
272,92,Toxic,move_learner_tools,
272,447,Grass Knot,move_learner_tools,
272,267,Nature Power,move_learner_tools,
272,445,Captivate,move_learner_tools,
272,264,Focus Punch,move_learner_tools,
272,263,Facade,move_learner_tools,
272,437,Leaf Storm,move_learner_tools,
272,76,SolarBeam,move_learner_tools,
272,253,Uproar,move_learner_tools,
272,431,Rock Climb,move_learner_tools,
272,72,Mega Drain,move_learner_tools,
272,250,Whirlpool,move_learner_tools,
272,428,Zen Headbutt,move_learner_tools,
272,69,Seismic Toss,move_learner_tools,
272,68,Counter,move_learner_tools,
272,63,Hyper Beam,move_learner_tools,
272,241,Sunny Day,move_learner_tools,
272,240,Rain Dance,move_learner_tools,
272,59,Blizzard,move_learner_tools,
272,416,Giga Impact,move_learner_tools,
272,57,Surf,move_learner_tools,
272,56,Hydro Pump,move_learner_tools,
272,55,Water Gun,move_learner_tools,
272,412,Energy Ball,move_learner_tools,
272,411,Focus Blast,move_learner_tools,
272,409,Drain Punch,move_learner_tools,
272,227,Encore,move_learner_tools,
272,402,Seed Bomb,move_learner_tools,
272,218,Frustration,move_learner_tools,
272,38,Double-Edge,move_learner_tools,
272,216,Return,move_learner_tools,
272,36,Take Down,move_learner_tools,
272,214,Sleep Talk,move_learner_tools,
272,213,Attract,move_learner_tools,
272,249,Rock Smash,move_learner_tools,
272,29,Headbutt,move_learner_tools,
272,207,Swagger,move_learner_tools,
272,25,Mega Kick,move_learner_tools,
272,203,Endure,move_learner_tools,
272,202,Giga Drain,move_learner_tools,
272,196,Icy Wind,move_learner_tools,
272,374,Fling,move_learner_tools,
272,14,Swords Dance,move_learner_tools,
272,189,Mud-Slap,move_learner_tools,
272,9,ThunderPunch,move_learner_tools,
272,8,Ice Punch,move_learner_tools,
272,7,Fire Punch,move_learner_tools,
272,363,Natural Gift,move_learner_tools,
272,182,Protect,move_learner_tools,
272,321,Tickle,egg_moves,
272,75,Razor Leaf,egg_moves,
273,33,Tackle,level,1
273,106,Harden,level,1
273,117,Bide,level,1
273,71,Absorb,level,3
273,106,Harden,level,3
273,310,Astonish,level,6
273,74,Growth,level,9
273,205,Rollout,level,12
273,72,Mega Drain,level,15
273,371,Payback,level,18
273,267,Nature Power,level,21
273,29,Headbutt,level,21
273,241,Sunny Day,level,24
273,235,Synthesis,level,27
273,389,Sucker Punch,level,30
273,153,Explosion,level,33
273,400,Night Slash,egg_moves,
273,98,Quick Attack,egg_moves,
273,73,Leech Seed,egg_moves,
273,389,Sucker Punch,move_tutor,
273,388,Worry Seed,move_tutor,
273,111,Defense Curl,move_tutor,
273,173,Snore,move_tutor,
273,235,Synthesis,move_tutor,
273,287,Refresh,special_moves,
273,104,Double Team,move_learner_tools,
273,247,Shadow Ball,move_learner_tools,
273,133,Amnesia,move_learner_tools,
273,267,Nature Power,move_learner_tools,
273,402,Seed Bomb,move_learner_tools,
273,263,Facade,move_learner_tools,
273,120,Selfdestruct,move_learner_tools,
273,117,Bide,move_learner_tools,
273,153,Explosion,move_learner_tools,
273,251,Beat Up,move_learner_tools,
273,249,Rock Smash,move_learner_tools,
273,384,Power Swap,move_learner_tools,
273,241,Sunny Day,move_learner_tools,
273,514,Retaliate,move_learner_tools,
273,102,Mimic,move_learner_tools,
273,34,Body Slam,move_learner_tools,
273,237,Hidden Power,move_learner_tools,
273,36,Take Down,move_learner_tools,
273,371,Payback,move_learner_tools,
273,92,Toxic,move_learner_tools,
273,91,Dig,move_learner_tools,
273,363,Natural Gift,move_learner_tools,
273,496,Round,move_learner_tools,
273,492,Foul Play,move_learner_tools,
273,216,Return,move_learner_tools,
273,214,Sleep Talk,move_learner_tools,
273,213,Attract,move_learner_tools,
273,72,Mega Drain,move_learner_tools,
273,345,Magical Leaf,move_learner_tools,
273,207,Swagger,move_learner_tools,
273,206,False Swipe,move_learner_tools,
273,205,Rollout,move_learner_tools,
273,203,Endure,move_learner_tools,
273,202,Giga Drain,move_learner_tools,
273,76,SolarBeam,move_learner_tools,
273,331,Bullet Seed,move_learner_tools,
273,218,Frustration,move_learner_tools,
273,182,Protect,move_learner_tools,
273,180,Spite,move_learner_tools,
273,38,Double-Edge,move_learner_tools,
273,174,Curse,move_learner_tools,
273,447,Grass Knot,move_learner_tools,
273,445,Captivate,move_learner_tools,
273,29,Headbutt,move_learner_tools,
273,240,Rain Dance,move_learner_tools,
273,164,Substitute,move_learner_tools,
273,437,Leaf Storm,move_learner_tools,
273,432,Defog,move_learner_tools,
273,156,Rest,move_learner_tools,
273,290,Secret Power,move_learner_tools,
273,14,Swords Dance,move_learner_tools,
273,13,Razor Wind,move_learner_tools,
273,148,Flash,move_learner_tools,
273,283,Endeavor,move_learner_tools,
273,417,Nasty Plot,move_learner_tools,
273,412,Energy Ball,move_learner_tools,
274,1,Pound,level,1
274,33,Tackle,level,1
274,71,Absorb,level,1
274,75,Razor Leaf,level,1
274,106,Harden,level,1
274,153,Explosion,level,1
274,207,Swagger,level,1
274,235,Synthesis,level,1
274,252,Fake Out,level,1
274,259,Torment,level,1
274,310,Astonish,level,1
274,314,Air Cutter,level,1
274,106,Harden,level,3
274,74,Growth,level,9
274,259,Torment,level,9
274,205,Rollout,level,12
274,252,Fake Out,level,12
274,75,Razor Leaf,level,14
274,72,Mega Drain,level,18
274,13,Razor Wind,level,20
274,185,Faint Attack,level,24
274,371,Payback,level,24
274,267,Nature Power,level,30
274,207,Swagger,level,32
274,241,Sunny Day,level,36
274,326,Extrasensory,level,43
274,389,Sucker Punch,level,50
274,348,Leaf Blade,level,57
274,252,Fake Out,move_tutor,
274,389,Sucker Punch,move_tutor,
274,388,Worry Seed,move_tutor,
274,111,Defense Curl,move_tutor,
274,173,Snore,move_tutor,
274,235,Synthesis,move_tutor,
274,185,Faint Attack,move_tutor,
274,287,Refresh,special_moves,
274,29,Headbutt,prevo_moves,
274,117,Bide,prevo_moves,
274,168,Thief,move_learner_tools,
274,317,Rock Tomb,move_learner_tools,
274,174,Curse,move_learner_tools,
274,348,Leaf Blade,move_learner_tools,
274,184,Scary Face,move_learner_tools,
274,345,Magical Leaf,move_learner_tools,
274,164,Substitute,move_learner_tools,
274,14,Swords Dance,move_learner_tools,
274,15,Cut,move_learner_tools,
274,157,Rock Slide,move_learner_tools,
274,514,Retaliate,move_learner_tools,
274,153,Explosion,move_learner_tools,
274,331,Bullet Seed,move_learner_tools,
274,13,Razor Wind,move_learner_tools,
274,148,Flash,move_learner_tools,
274,205,Rollout,move_learner_tools,
274,34,Body Slam,move_learner_tools,
274,496,Round,move_learner_tools,
274,314,Air Cutter,move_learner_tools,
274,492,Foul Play,move_learner_tools,
274,133,Amnesia,move_learner_tools,
274,490,Low Sweep,move_learner_tools,
274,129,Swift,move_learner_tools,
274,120,Selfdestruct,move_learner_tools,
274,117,Bide,move_learner_tools,
274,290,Secret Power,move_learner_tools,
274,70,Strength,move_learner_tools,
274,72,Mega Drain,move_learner_tools,
274,283,Endeavor,move_learner_tools,
274,282,Knock Off,move_learner_tools,
274,102,Mimic,move_learner_tools,
274,280,Brick Break,move_learner_tools,
274,253,Uproar,move_learner_tools,
274,92,Toxic,move_learner_tools,
274,91,Dig,move_learner_tools,
274,447,Grass Knot,move_learner_tools,
274,267,Nature Power,move_learner_tools,
274,445,Captivate,move_learner_tools,
274,311,Weather Ball,move_learner_tools,
274,263,Facade,move_learner_tools,
274,259,Torment,move_learner_tools,
274,437,Leaf Storm,move_learner_tools,
274,76,SolarBeam,move_learner_tools,
274,432,Defog,move_learner_tools,
274,104,Double Team,move_learner_tools,
274,251,Beat Up,move_learner_tools,
274,249,Rock Smash,move_learner_tools,
274,247,Shadow Ball,move_learner_tools,
274,67,Low Kick,move_learner_tools,
274,244,Psych Up,move_learner_tools,
274,63,Hyper Beam,move_learner_tools,
274,241,Sunny Day,move_learner_tools,
274,240,Rain Dance,move_learner_tools,
274,417,Nasty Plot,move_learner_tools,
274,237,Hidden Power,move_learner_tools,
274,412,Energy Ball,move_learner_tools,
274,402,Seed Bomb,move_learner_tools,
274,399,Dark Pulse,move_learner_tools,
274,218,Frustration,move_learner_tools,
274,38,Double-Edge,move_learner_tools,
274,216,Return,move_learner_tools,
274,36,Take Down,move_learner_tools,
274,214,Sleep Talk,move_learner_tools,
274,213,Attract,move_learner_tools,
274,210,Fury Cutter,move_learner_tools,
274,29,Headbutt,move_learner_tools,
274,207,Swagger,move_learner_tools,
274,206,False Swipe,move_learner_tools,
274,384,Power Swap,move_learner_tools,
274,25,Mega Kick,move_learner_tools,
274,203,Endure,move_learner_tools,
274,202,Giga Drain,move_learner_tools,
274,156,Rest,move_learner_tools,
274,555,Snarl,move_learner_tools,
274,374,Fling,move_learner_tools,
274,373,Embargo,move_learner_tools,
274,372,Assurance,move_learner_tools,
274,371,Payback,move_learner_tools,
274,189,Mud-Slap,move_learner_tools,
274,363,Natural Gift,move_learner_tools,
274,182,Protect,move_learner_tools,
274,180,Spite,move_learner_tools,
274,75,Razor Leaf,on_evolution,
274,400,Night Slash,egg_moves,
274,98,Quick Attack,egg_moves,
274,73,Leech Seed,egg_moves,
275,1,Pound,level,1
275,18,Whirlwind,level,1
275,33,Tackle,level,1
275,71,Absorb,level,1
275,72,Mega Drain,level,1
275,74,Growth,level,1
275,153,Explosion,level,1
275,205,Rollout,level,1
275,207,Swagger,level,1
275,235,Synthesis,level,1
275,241,Sunny Day,level,1
275,252,Fake Out,level,1
275,259,Torment,level,1
275,267,Nature Power,level,1
275,75,Razor Leaf,level,1
275,106,Harden,level,1
275,185,Faint Attack,level,1
275,310,Astonish,level,1
275,314,Air Cutter,level,1
275,326,Extrasensory,level,1
275,371,Payback,level,1
275,389,Sucker Punch,level,1
275,417,Nasty Plot,level,1
275,536,Leaf Tornado,level,1
275,542,Hurricane,level,1
275,536,Leaf Tornado,level,20
275,542,Hurricane,level,32
275,437,Leaf Storm,level,44
275,252,Fake Out,move_tutor,
275,389,Sucker Punch,move_tutor,
275,388,Worry Seed,move_tutor,
275,111,Defense Curl,move_tutor,
275,340,Bounce,move_tutor,
275,173,Snore,move_tutor,
275,239,Twister,move_tutor,
275,466,Ominous Wind,move_tutor,
275,235,Synthesis,move_tutor,
275,185,Faint Attack,move_tutor,
275,287,Refresh,special_moves,
275,13,Razor Wind,prevo_moves,
275,29,Headbutt,prevo_moves,
275,348,Leaf Blade,prevo_moves,
275,117,Bide,prevo_moves,
275,237,Hidden Power,move_learner_tools,
275,269,Taunt,move_learner_tools,
275,267,Nature Power,move_learner_tools,
275,542,Hurricane,move_learner_tools,
275,263,Facade,move_learner_tools,
275,13,Razor Wind,move_learner_tools,
275,261,Will-O-Wisp,move_learner_tools,
275,259,Torment,move_learner_tools,
275,257,Heat Wave,move_learner_tools,
275,253,Uproar,move_learner_tools,
275,251,Beat Up,move_learner_tools,
275,249,Rock Smash,move_learner_tools,
275,247,Shadow Ball,move_learner_tools,
275,244,Psych Up,move_learner_tools,
275,241,Sunny Day,move_learner_tools,
275,240,Rain Dance,move_learner_tools,
275,514,Retaliate,move_learner_tools,
275,506,Hex,move_learner_tools,
275,496,Round,move_learner_tools,
275,218,Frustration,move_learner_tools,
275,216,Return,move_learner_tools,
275,492,Foul Play,move_learner_tools,
275,214,Sleep Talk,move_learner_tools,
275,490,Low Sweep,move_learner_tools,
275,210,Fury Cutter,move_learner_tools,
275,207,Swagger,move_learner_tools,
275,206,False Swipe,move_learner_tools,
275,205,Rollout,move_learner_tools,
275,203,Endure,move_learner_tools,
275,202,Giga Drain,move_learner_tools,
275,196,Icy Wind,move_learner_tools,
275,189,Mud-Slap,move_learner_tools,
275,184,Scary Face,move_learner_tools,
275,182,Protect,move_learner_tools,
275,180,Spite,move_learner_tools,
275,179,Reversal,move_learner_tools,
275,174,Curse,move_learner_tools,
275,34,Body Slam,move_learner_tools,
275,447,Grass Knot,move_learner_tools,
275,445,Captivate,move_learner_tools,
275,164,Substitute,move_learner_tools,
275,437,Leaf Storm,move_learner_tools,
275,157,Rock Slide,move_learner_tools,
275,156,Rest,move_learner_tools,
275,432,Defog,move_learner_tools,
275,153,Explosion,move_learner_tools,
275,148,Flash,move_learner_tools,
275,133,Amnesia,move_learner_tools,
275,417,Nasty Plot,move_learner_tools,
275,416,Giga Impact,move_learner_tools,
275,412,Energy Ball,move_learner_tools,
275,411,Focus Blast,move_learner_tools,
275,410,Vacuum Wave,move_learner_tools,
275,129,Swift,move_learner_tools,
275,404,X-Scissor,move_learner_tools,
275,403,Air Slash,move_learner_tools,
275,402,Seed Bomb,move_learner_tools,
275,399,Dark Pulse,move_learner_tools,
275,120,Selfdestruct,move_learner_tools,
275,117,Bide,move_learner_tools,
275,390,Toxic Spikes,move_learner_tools,
275,109,Confuse Ray,move_learner_tools,
275,384,Power Swap,move_learner_tools,
275,104,Double Team,move_learner_tools,
275,103,Screech,move_learner_tools,
275,102,Mimic,move_learner_tools,
275,374,Fling,move_learner_tools,
275,373,Embargo,move_learner_tools,
275,372,Assurance,move_learner_tools,
275,371,Payback,move_learner_tools,
275,92,Toxic,move_learner_tools,
275,91,Dig,move_learner_tools,
275,366,Tailwind,move_learner_tools,
275,363,Natural Gift,move_learner_tools,
275,76,SolarBeam,move_learner_tools,
275,72,Mega Drain,move_learner_tools,
275,348,Leaf Blade,move_learner_tools,
275,70,Strength,move_learner_tools,
275,345,Magical Leaf,move_learner_tools,
275,67,Low Kick,move_learner_tools,
275,63,Hyper Beam,move_learner_tools,
275,213,Attract,move_learner_tools,
275,332,Aerial Ace,move_learner_tools,
275,331,Bullet Seed,move_learner_tools,
275,168,Thief,move_learner_tools,
275,318,Silver Wind,move_learner_tools,
275,317,Rock Tomb,move_learner_tools,
275,38,Double-Edge,move_learner_tools,
275,314,Air Cutter,move_learner_tools,
275,36,Take Down,move_learner_tools,
275,311,Weather Ball,move_learner_tools,
275,29,Headbutt,move_learner_tools,
275,25,Mega Kick,move_learner_tools,
275,18,Whirlwind,move_learner_tools,
275,15,Cut,move_learner_tools,
275,14,Swords Dance,move_learner_tools,
275,290,Secret Power,move_learner_tools,
275,286,Imprison,move_learner_tools,
275,283,Endeavor,move_learner_tools,
275,282,Knock Off,move_learner_tools,
275,280,Brick Break,move_learner_tools,
275,279,Revenge,move_learner_tools,
275,555,Snarl,move_learner_tools,
275,536,Leaf Tornado,on_evolution,
275,348,Leaf Blade,on_evolution,
275,400,Night Slash,egg_moves,
275,98,Quick Attack,egg_moves,
275,73,Leech Seed,egg_moves,
276,45,Growl,level,1
276,64,Peck,level,1
276,116,Focus Energy,level,5
276,98,Quick Attack,level,9
276,17,Wing Attack,level,13
276,104,Double Team,level,17
276,332,Aerial Ace,level,21
276,501,Quick Guard,level,25
276,97,Agility,level,29
276,403,Air Slash,level,33
276,283,Endeavor,level,37
276,413,Brave Bird,level,41
276,179,Reversal,level,45
276,228,Pursuit,egg_moves,
276,287,Refresh,egg_moves,
276,119,Mirror Move,egg_moves,
276,48,Supersonic,egg_moves,
276,173,Snore,move_tutor,
276,239,Twister,move_tutor,
276,466,Ominous Wind,move_tutor,
276,143,Sky Attack,move_tutor,
276,290,Secret Power,move_learner_tools,
276,116,Focus Energy,move_learner_tools,
276,189,Mud-Slap,move_learner_tools,
276,332,Aerial Ace,move_learner_tools,
276,283,Endeavor,move_learner_tools,
276,445,Captivate,move_learner_tools,
276,182,Protect,move_learner_tools,
276,179,Reversal,move_learner_tools,
276,369,U-turn,move_learner_tools,
276,19,Fly,move_learner_tools,
276,366,Tailwind,move_learner_tools,
276,365,Pluck,move_learner_tools,
276,363,Natural Gift,move_learner_tools,
276,168,Thief,move_learner_tools,
276,263,Facade,move_learner_tools,
276,68,Counter,move_learner_tools,
276,164,Substitute,move_learner_tools,
276,355,Roost,move_learner_tools,
276,257,Heat Wave,move_learner_tools,
276,156,Rest,move_learner_tools,
276,542,Hurricane,move_learner_tools,
276,241,Sunny Day,move_learner_tools,
